commodity,market,date,price,lag_1,lag_2,lag_3,rolling_3,month
Beans,Kurunegala,2025-02-15,508.75,490.62,712.17,501.39,568.06,2
Beans,Kurunegala,2025-03-15,501.5,508.75,490.62,712.17,570.5133333333333,3
Beans,Kurunegala,2025-04-15,604.38,501.5,508.75,490.62,500.28999999999996,4
Beans,Kurunegala,2025-05-15,588.75,604.38,501.5,508.75,538.21,5
Beans,Kurunegala,2025-06-15,563.0,588.75,604.38,501.5,564.8766666666667,6
Beans,Kurunegala,2025-07-15,626.25,563.0,588.75,604.38,585.3766666666667,7
Beans,Kurunegala,2025-08-15,710.25,626.25,563.0,588.75,592.6666666666666,8
Beans,Kurunegala,2025-09-15,462.5,710.25,626.25,563.0,633.1666666666666,9
Beans,Mannar,2023-09-15,483.0,522.0,559.6,573.0,551.5333333333333,9
Beans,Mannar,2023-10-15,516.8,483.0,522.0,559.6,521.5333333333333,10
Beans,Mannar,2023-11-15,586.5,516.8,483.0,522.0,507.26666666666665,11
Beans,Mannar,2023-12-15,666.5,586.5,516.8,483.0,528.7666666666667,12
Beans,Mannar,2024-01-15,918.0,666.5,586.5,516.8,589.9333333333333,1
Beans,Mannar,2024-02-15,743.0,918.0,666.5,586.5,723.6666666666666,2
Beans,Mannar,2024-03-15,730.0,743.0,918.0,666.5,775.8333333333334,3
Beans,Mannar,2024-04-15,318.0,730.0,743.0,918.0,797.0,4
Beans,Mannar,2024-05-15,588.0,318.0,730.0,743.0,597.0,5
Beans,Mannar,2024-06-15,588.0,588.0,318.0,730.0,545.3333333333334,6
Beans,Mannar,2024-07-15,823.5,588.0,588.0,318.0,498.0,7
Beans,Mannar,2024-08-15,625.5,823.5,588.0,588.0,666.5,8
Beans,Mannar,2024-09-15,499.6,625.5,823.5,588.0,679.0,9
Beans,Mannar,2024-10-15,551.0,499.6,625.5,823.5,649.5333333333333,10
Beans,Mannar,2024-11-15,547.5,551.0,499.6,625.5,558.6999999999999,11
Beans,Mannar,2024-12-15,748.0,547.5,551.0,499.6,532.6999999999999,12
Beans,Mannar,2025-01-15,639.0,748.0,547.5,551.0,615.5,1
Beans,Mannar,2025-06-15,593.83,639.0,748.0,547.5,644.8333333333334,6
Beans,Mannar,2025-07-15,562.5,593.83,639.0,748.0,660.2766666666668,7
Beans,Mannar,2025-08-15,559.38,562.5,593.83,639.0,598.4433333333333,8
Beans,Mannar,2025-09-15,434.5,559.38,562.5,593.83,571.9033333333333,9
Beans,Matale,2023-09-15,423.0,474.0,506.8,498.0,492.93333333333334,9
Beans,Matale,2023-10-15,523.2,423.0,474.0,506.8,467.93333333333334,10
Beans,Matale,2023-11-15,571.0,523.2,423.0,474.0,473.40000000000003,11
Beans,Matale,2023-12-15,602.0,571.0,523.2,423.0,505.73333333333335,12
Beans,Matale,2024-01-15,890.4,602.0,571.0,523.2,565.4,1
Beans,Matale,2024-02-15,667.0,890.4,602.0,571.0,687.8000000000001,2
Beans,Matale,2024-03-15,346.0,667.0,890.4,602.0,719.8000000000001,3
Beans,Matale,2024-04-15,233.6,346.0,667.0,890.4,634.4666666666667,4
Beans,Matale,2024-05-15,557.33,233.6,346.0,667.0,415.5333333333333,5
Beans,Matale,2024-06-15,557.33,557.33,233.6,346.0,378.9766666666667,6
Beans,Matale,2024-07-15,686.4,557.33,557.33,233.6,449.4200000000001,7
Beans,Matale,2024-08-15,547.5,686.4,557.33,557.33,600.3533333333334,8
Beans,Matale,2024-09-15,326.4,547.5,686.4,557.33,597.0766666666667,9
Beans,Matale,2024-10-15,416.0,326.4,547.5,686.4,520.1,10
Beans,Matale,2024-11-15,486.0,416.0,326.4,547.5,429.9666666666667,11
Beans,Matale,2024-12-15,567.2,486.0,416.0,326.4,409.4666666666667,12
Beans,Matale,2025-01-15,512.0,567.2,486.0,416.0,489.73333333333335,1
Beans,Matale,2025-02-15,495.0,512.0,567.2,486.0,521.7333333333333,2
Beans,Matale,2025-03-15,623.2,495.0,512.0,567.2,524.7333333333333,3
Beans,Matale,2025-04-15,659.5,623.2,495.0,512.0,543.4,4
Beans,Matale,2025-05-15,600.0,659.5,623.2,495.0,592.5666666666667,5
Beans,Matale,2025-06-15,626.4,600.0,659.5,623.2,627.5666666666667,6
Beans,Matale,2025-07-15,568.0,626.4,600.0,659.5,628.6333333333333,7
Beans,Matale,2025-08-15,750.0,568.0,626.4,600.0,598.1333333333333,8
Beans,Matale,2025-09-15,502.67,750.0,568.0,626.4,648.1333333333333,9
Beans,Matara,2023-09-15,429.38,426.88,492.0,503.12,474.0,9
Beans,Matara,2023-10-15,523.0,429.38,426.88,492.0,449.42,10
Beans,Matara,2023-11-15,621.88,523.0,429.38,426.88,459.75333333333333,11
Beans,Matara,2023-12-15,734.5,621.88,523.0,429.38,524.7533333333333,12
Beans,Matara,2024-01-15,1109.5,734.5,621.88,523.0,626.46,1
Beans,Matara,2024-02-15,813.75,1109.5,734.5,621.88,821.96,2
Beans,Matara,2024-03-15,345.0,813.75,1109.5,734.5,885.9166666666666,3
Beans,Matara,2024-04-15,203.5,345.0,813.75,1109.5,756.0833333333334,4
Beans,Matara,2024-05-15,503.75,203.5,345.0,813.75,454.0833333333333,5
Beans,Matara,2024-06-15,672.5,503.75,203.5,345.0,350.75,6
Beans,Matara,2024-07-15,734.67,672.5,503.75,203.5,459.9166666666667,7
Beans,Matara,2024-08-15,495.62,734.67,672.5,503.75,636.9733333333334,8
Beans,Matara,2024-09-15,359.0,495.62,734.67,672.5,634.2633333333333,9
Beans,Matara,2024-10-15,462.5,359.0,495.62,734.67,529.7633333333333,10
Beans,Matara,2024-11-15,507.5,462.5,359.0,495.62,439.03999999999996,11
Beans,Matara,2024-12-15,649.5,507.5,462.5,359.0,443.0,12
Beans,Matara,2025-01-15,487.5,649.5,507.5,462.5,539.8333333333334,1
Beans,Matara,2025-02-15,484.38,487.5,649.5,507.5,548.1666666666666,2
Beans,Matara,2025-03-15,589.0,484.38,487.5,649.5,540.46,3
Beans,Matara,2025-04-15,608.75,589.0,484.38,487.5,520.2933333333334,4
Beans,Matara,2025-05-15,632.5,608.75,589.0,484.38,560.71,5
Beans,Matara,2025-06-15,655.0,632.5,608.75,589.0,610.0833333333334,6
Beans,Matara,2025-07-15,619.38,655.0,632.5,608.75,632.0833333333334,7
Beans,Matara,2025-08-15,672.5,619.38,655.0,632.5,635.6266666666667,8
Beans,Matara,2025-09-15,451.33,672.5,619.38,655.0,648.96,9
Beans,Monaragala,2023-09-15,422.0,468.0,491.2,482.0,480.40000000000003,9
Beans,Monaragala,2023-10-15,513.6,422.0,468.0,491.2,460.40000000000003,10
Beans,Monaragala,2023-11-15,557.0,513.6,422.0,468.0,467.8666666666666,11
Beans,Monaragala,2023-12-15,638.0,557.0,513.6,422.0,497.5333333333333,12
Beans,Monaragala,2024-01-15,841.6,638.0,557.0,513.6,569.5333333333333,1
Beans,Monaragala,2024-02-15,756.0,841.6,638.0,557.0,678.8666666666667,2
Beans,Monaragala,2024-03-15,389.0,756.0,841.6,638.0,745.1999999999999,3
Beans,Monaragala,2024-04-15,260.8,389.0,756.0,841.6,662.1999999999999,4
Beans,Monaragala,2024-05-15,470.0,260.8,389.0,756.0,468.6000000000001,5
Beans,Monaragala,2024-06-15,682.0,470.0,260.8,389.0,373.26666666666665,6
Beans,Monaragala,2024-07-15,669.47,682.0,470.0,260.8,470.93333333333334,7
Beans,Monaragala,2024-08-15,591.0,669.47,682.0,470.0,607.1566666666666,8
Beans,Monaragala,2024-09-15,372.8,591.0,669.47,682.0,647.49,9
Beans,Monaragala,2024-10-15,460.0,372.8,591.0,669.47,544.4233333333333,10
Beans,Monaragala,2024-11-15,485.0,460.0,372.8,591.0,474.59999999999997,11
Beans,Monaragala,2024-12-15,582.8,485.0,460.0,372.8,439.26666666666665,12
Beans,Monaragala,2025-01-15,542.0,582.8,485.0,460.0,509.26666666666665,1
Beans,Monaragala,2025-02-15,512.0,542.0,582.8,485.0,536.6,2
Beans,Monaragala,2025-03-15,555.2,512.0,542.0,582.8,545.6,3
Beans,Monaragala,2025-04-15,588.5,555.2,512.0,542.0,536.4,4
Beans,Monaragala,2025-05-15,636.0,588.5,555.2,512.0,551.9,5
Beans,Monaragala,2025-06-15,640.0,636.0,588.5,555.2,593.2333333333333,6
Beans,Monaragala,2025-07-15,582.0,640.0,636.0,588.5,621.5,7
Beans,Monaragala,2025-08-15,708.0,582.0,640.0,636.0,619.3333333333334,8
Beans,Monaragala,2025-09-15,468.8,708.0,582.0,640.0,643.3333333333334,9
Beans,Mullativu,2024-07-15,759.6,758.0,528.39,510.0,598.7966666666666,7
Beans,Mullativu,2024-08-15,682.0,759.6,758.0,528.39,681.9966666666667,8
Beans,Mullativu,2024-09-15,528.0,682.0,759.6,758.0,733.1999999999999,9
Beans,Mullativu,2025-05-15,775.75,528.0,682.0,759.6,656.5333333333333,5
Beans,Mullativu,2025-07-15,587.0,775.75,528.0,682.0,661.9166666666666,7
Beans,Mullativu,2025-08-15,748.5,587.0,775.75,528.0,630.25,8
Beans,Mullativu,2025-09-15,548.4,748.5,587.0,775.75,703.75,9
Beans,Nikaweratiya,2023-09-15,450.0,487.5,541.5,521.25,516.75,9
Beans,Nikaweratiya,2023-11-15,572.29,450.0,487.5,541.5,493.0,11
Beans,Nikaweratiya,2024-04-15,309.0,572.29,450.0,487.5,503.2633333333333,4
Beans,Nikaweratiya,2024-12-15,610.0,309.0,572.29,450.0,443.7633333333333,12
Beans,Nikaweratiya,2025-03-15,686.0,610.0,309.0,572.29,497.09666666666664,3
Beans,Nikaweratiya,2025-04-15,814.5,686.0,610.0,309.0,535.0,4
Beans,Nikaweratiya,2025-05-15,646.0,814.5,686.0,610.0,703.5,5
Beans,Nikaweratiya,2025-06-15,635.2,646.0,814.5,686.0,715.5,6
Beans,Nikaweratiya,2025-09-15,525.2,635.2,646.0,814.5,698.5666666666666,9
Beans,Nuwara Eliya,2023-09-15,415.0,414.0,485.2,449.33,449.51,9
Beans,Nuwara Eliya,2023-10-15,486.4,415.0,414.0,485.2,438.06666666666666,10
Beans,Nuwara Eliya,2023-11-15,516.0,486.4,415.0,414.0,438.4666666666667,11
Beans,Nuwara Eliya,2023-12-15,650.0,516.0,486.4,415.0,472.4666666666667,12
Beans,Nuwara Eliya,2024-01-15,863.2,650.0,516.0,486.4,550.8000000000001,1
Beans,Nuwara Eliya,2024-02-15,790.83,863.2,650.0,516.0,676.4,2
Beans,Nuwara Eliya,2024-03-15,331.0,790.83,863.2,650.0,768.0099999999999,3
Beans,Nuwara Eliya,2024-04-15,259.33,331.0,790.83,863.2,661.6766666666666,4
Beans,Nuwara Eliya,2024-05-15,486.75,259.33,331.0,790.83,460.3866666666666,5
Beans,Nuwara Eliya,2024-06-15,586.5,486.75,259.33,331.0,359.02666666666664,6
Beans,Nuwara Eliya,2024-07-15,694.8,586.5,486.75,259.33,444.1933333333333,7
Beans,Nuwara Eliya,2024-08-15,463.0,694.8,586.5,486.75,589.35,8
Beans,Nuwara Eliya,2024-09-15,305.0,463.0,694.8,586.5,581.4333333333333,9
Beans,Nuwara Eliya,2024-10-15,416.5,305.0,463.0,694.8,487.59999999999997,10
Beans,Nuwara Eliya,2024-11-15,483.25,416.5,305.0,463.0,394.8333333333333,11
Beans,Nuwara Eliya,2024-12-15,573.0,483.25,416.5,305.0,401.5833333333333,12
Beans,Nuwara Eliya,2025-01-15,537.33,573.0,483.25,416.5,490.9166666666667,1
Beans,Nuwara Eliya,2025-02-15,430.5,537.33,573.0,483.25,531.1933333333333,2
Beans,Nuwara Eliya,2025-03-15,569.2,430.5,537.33,573.0,513.61,3
Beans,Nuwara Eliya,2025-04-15,697.33,569.2,430.5,537.33,512.3433333333334,4
Beans,Nuwara Eliya,2025-05-15,492.5,697.33,569.2,430.5,565.6766666666667,5
Beans,Nuwara Eliya,2025-06-15,626.4,492.5,697.33,569.2,586.3433333333334,6
Beans,Nuwara Eliya,2025-07-15,578.0,626.4,492.5,697.33,605.41,7
Beans,Nuwara Eliya,2025-08-15,659.33,578.0,626.4,492.5,565.6333333333333,8
Beans,Nuwara Eliya,2025-09-15,399.6,659.33,578.0,626.4,621.2433333333333,9
Beans,Polonnaruwa,2023-09-15,419.0,485.0,513.0,538.38,512.1266666666667,9
Beans,Polonnaruwa,2023-10-15,540.4,419.0,485.0,513.0,472.3333333333333,10
Beans,Polonnaruwa,2023-11-15,561.5,540.4,419.0,485.0,481.4666666666667,11
Beans,Polonnaruwa,2023-12-15,630.67,561.5,540.4,419.0,506.9666666666667,12
Beans,Polonnaruwa,2024-01-15,998.0,630.67,561.5,540.4,577.5233333333333,1
Beans,Polonnaruwa,2024-02-15,859.17,998.0,630.67,561.5,730.0566666666667,2
Beans,Polonnaruwa,2024-03-15,467.88,859.17,998.0,630.67,829.2800000000001,3
Beans,Polonnaruwa,2024-04-15,324.8,467.88,859.17,998.0,775.0166666666668,4
Beans,Polonnaruwa,2024-05-15,408.0,324.8,467.88,859.17,550.6166666666667,5
Beans,Polonnaruwa,2024-08-15,615.0,408.0,324.8,467.88,400.2266666666667,8
Beans,Polonnaruwa,2024-09-15,384.0,615.0,408.0,324.8,449.2666666666667,9
Beans,Polonnaruwa,2024-10-15,431.0,384.0,615.0,408.0,469.0,10
Beans,Polonnaruwa,2024-11-15,521.0,431.0,384.0,615.0,476.6666666666667,11
Beans,Polonnaruwa,2024-12-15,586.4,521.0,431.0,384.0,445.3333333333333,12
Beans,Polonnaruwa,2025-01-15,531.0,586.4,521.0,431.0,512.8000000000001,1
Beans,Polonnaruwa,2025-02-15,638.5,531.0,586.4,521.0,546.1333333333333,2
Beans,Polonnaruwa,2025-03-15,624.8,638.5,531.0,586.4,585.3000000000001,3
Beans,Polonnaruwa,2025-04-15,611.5,624.8,638.5,531.0,598.1,4
Beans,Polonnaruwa,2025-05-15,607.0,611.5,624.8,638.5,624.9333333333334,5
Beans,Polonnaruwa,2025-06-15,670.4,607.0,611.5,624.8,614.4333333333334,6
Beans,Polonnaruwa,2025-07-15,537.75,670.4,607.0,611.5,629.6333333333333,7
Beans,Polonnaruwa,2025-08-15,694.0,537.75,670.4,607.0,605.0500000000001,8
Beans,Polonnaruwa,2025-09-15,484.0,694.0,537.75,670.4,634.0500000000001,9
Beans,Puttalam,2023-09-15,491.0,512.0,568.0,571.0,550.3333333333334,9
Beans,Puttalam,2023-10-15,553.6,491.0,512.0,568.0,523.6666666666666,10
Beans,Puttalam,2023-11-15,671.0,553.6,491.0,512.0,518.8666666666667,11
Beans,Puttalam,2023-12-15,718.0,671.0,553.6,491.0,571.8666666666667,12
Beans,Puttalam,2024-01-15,979.2,718.0,671.0,553.6,647.5333333333333,1
Beans,Puttalam,2024-02-15,904.0,979.2,718.0,671.0,789.4000000000001,2
Beans,Puttalam,2024-03-15,490.0,904.0,979.2,718.0,867.0666666666667,3
Beans,Puttalam,2024-04-15,349.6,490.0,904.0,979.2,791.0666666666667,4
Beans,Puttalam,2024-05-15,561.25,349.6,490.0,904.0,581.1999999999999,5
Beans,Puttalam,2024-06-15,561.25,561.25,349.6,490.0,466.95,6
Beans,Puttalam,2024-07-15,713.12,561.25,561.25,349.6,490.7,7
Beans,Puttalam,2024-08-15,575.83,713.12,561.25,561.25,611.8733333333333,8
Beans,Puttalam,2024-09-15,395.0,575.83,713.12,561.25,616.7333333333332,9
Beans,Puttalam,2024-10-15,553.33,395.0,575.83,713.12,561.3166666666666,10
Beans,Puttalam,2024-11-15,536.67,553.33,395.0,575.83,508.05333333333334,11
Beans,Puttalam,2024-12-15,722.5,536.67,553.33,395.0,495.0,12
Beans,Puttalam,2025-01-15,518.33,722.5,536.67,553.33,604.1666666666666,1
Beans,Puttalam,2025-02-15,620.0,518.33,722.5,536.67,592.5,2
Beans,Puttalam,2025-03-15,652.0,620.0,518.33,722.5,620.2766666666666,3
Beans,Puttalam,2025-04-15,672.5,652.0,620.0,518.33,596.7766666666666,4
Beans,Puttalam,2025-05-15,701.25,672.5,652.0,620.0,648.1666666666666,5
Beans,Puttalam,2025-06-15,704.0,701.25,672.5,652.0,675.25,6
Beans,Puttalam,2025-07-15,703.75,704.0,701.25,672.5,692.5833333333334,7
Beans,Puttalam,2025-09-15,524.17,703.75,704.0,701.25,703.0,9
Beans,Rathnapura,2024-10-15,418.0,637.67,831.0,470.0,646.2233333333334,10
Beans,Rathnapura,2025-01-15,457.0,418.0,637.67,831.0,628.89,1
Beans,Trincomalee,2023-09-15,368.25,488.5,523.2,553.75,521.8166666666667,9
Beans,Trincomalee,2023-10-15,509.2,368.25,488.5,523.2,459.98333333333335,10
Beans,Trincomalee,2023-11-15,554.0,509.2,368.25,488.5,455.31666666666666,11
Beans,Trincomalee,2023-12-15,655.0,554.0,509.2,368.25,477.15000000000003,12
Beans,Trincomalee,2024-01-15,861.3,655.0,554.0,509.2,572.7333333333333,1
Beans,Trincomalee,2024-02-15,709.0,861.3,655.0,554.0,690.1,2
Beans,Trincomalee,2024-03-15,501.0,709.0,861.3,655.0,741.7666666666668,3
Beans,Trincomalee,2024-04-15,370.0,501.0,709.0,861.3,690.4333333333334,4
Beans,Trincomalee,2024-05-15,474.0,370.0,501.0,709.0,526.6666666666666,5
Beans,Trincomalee,2024-06-15,474.0,474.0,370.0,501.0,448.3333333333333,6
Beans,Trincomalee,2024-07-15,782.8,474.0,474.0,370.0,439.3333333333333,7
Beans,Trincomalee,2024-08-15,648.0,782.8,474.0,474.0,576.9333333333333,8
Beans,Trincomalee,2024-09-15,582.4,648.0,782.8,474.0,634.9333333333333,9
Beans,Trincomalee,2024-10-15,580.0,582.4,648.0,782.8,671.0666666666666,10
Beans,Trincomalee,2024-11-15,599.75,580.0,582.4,648.0,603.4666666666667,11
Beans,Trincomalee,2024-12-15,720.8,599.75,580.0,582.4,587.3833333333333,12
Beans,Trincomalee,2025-01-15,669.5,720.8,599.75,580.0,633.5166666666665,1
Beans,Trincomalee,2025-02-15,607.5,669.5,720.8,599.75,663.3499999999999,2
Beans,Trincomalee,2025-03-15,400.67,607.5,669.5,720.8,665.9333333333333,3
Beans,Trincomalee,2025-04-15,636.5,400.67,607.5,669.5,559.2233333333334,4
Beans,Trincomalee,2025-05-15,679.33,636.5,400.67,607.5,548.2233333333334,5
Beans,Trincomalee,2025-06-15,553.6,679.33,636.5,400.67,572.1666666666666,6
Beans,Trincomalee,2025-07-15,614.5,553.6,679.33,636.5,623.1433333333333,7
Beans,Trincomalee,2025-08-15,695.0,614.5,553.6,679.33,615.81,8
Beans,Trincomalee,2025-09-15,599.67,695.0,614.5,553.6,621.0333333333333,9
Beans,Vavuniya,2023-09-15,509.0,579.5,583.6,591.0,584.6999999999999,9
Beans,Vavuniya,2023-10-15,581.6,509.0,579.5,583.6,557.3666666666667,10
Beans,Vavuniya,2023-11-15,537.5,581.6,509.0,579.5,556.7,11
Beans,Vavuniya,2023-12-15,619.0,537.5,581.6,509.0,542.6999999999999,12
Beans,Vavuniya,2024-01-15,825.6,619.0,537.5,581.6,579.3666666666667,1
Beans,Vavuniya,2024-02-15,683.5,825.6,619.0,537.5,660.6999999999999,2
Beans,Vavuniya,2024-03-15,535.75,683.5,825.6,619.0,709.3666666666667,3
Beans,Vavuniya,2024-04-15,348.7,535.75,683.5,825.6,681.6166666666667,4
Beans,Vavuniya,2024-05-15,654.0,348.7,535.75,683.5,522.65,5
Beans,Vavuniya,2024-06-15,1072.5,654.0,348.7,535.75,512.8166666666666,6
Beans,Vavuniya,2024-07-15,827.6,1072.5,654.0,348.7,691.7333333333332,7
Beans,Vavuniya,2024-08-15,706.08,827.6,1072.5,654.0,851.3666666666667,8
Beans,Vavuniya,2024-09-15,483.4,706.08,827.6,1072.5,868.7266666666666,9
Beans,Vavuniya,2024-10-15,570.5,483.4,706.08,827.6,672.36,10
Beans,Vavuniya,2024-11-15,527.0,570.5,483.4,706.08,586.66,11
Beans,Vavuniya,2024-12-15,673.33,527.0,570.5,483.4,526.9666666666666,12
Beans,Vavuniya,2025-01-15,424.58,673.33,527.0,570.5,590.2766666666665,1
Beans,Vavuniya,2025-02-15,556.0,424.58,673.33,527.0,541.6366666666667,2
Beans,Vavuniya,2025-03-15,679.6,556.0,424.58,673.33,551.3033333333333,3
Beans,Vavuniya,2025-04-15,850.0,679.6,556.0,424.58,553.3933333333333,4
Beans,Vavuniya,2025-05-15,892.5,850.0,679.6,556.0,695.1999999999999,5
Beans,Vavuniya,2025-06-15,779.75,892.5,850.0,679.6,807.3666666666667,6
Beans,Vavuniya,2025-07-15,637.0,779.75,892.5,850.0,840.75,7
Beans,Vavuniya,2025-08-15,713.33,637.0,779.75,892.5,769.75,8
Beans,Vavuniya,2025-09-15,609.0,713.33,637.0,779.75,710.0266666666666,9
Cabbage,Ampara,2023-09-15,211.67,280.0,300.0,378.33,319.4433333333333,9
Cabbage,Ampara,2023-10-15,236.0,211.67,280.0,300.0,263.89000000000004,10
Cabbage,Ampara,2023-11-15,356.67,236.0,211.67,280.0,242.55666666666664,11
Cabbage,Ampara,2023-12-15,559.17,356.67,236.0,211.67,268.11333333333334,12
Cabbage,Ampara,2024-01-15,725.33,559.17,356.67,236.0,383.9466666666667,1
Cabbage,Ampara,2024-02-15,636.67,725.33,559.17,356.67,547.0566666666667,2
Cabbage,Ampara,2024-03-15,491.67,636.67,725.33,559.17,640.39,3
Cabbage,Ampara,2024-04-15,305.33,491.67,636.67,725.33,617.89,4
Cabbage,Ampara,2024-05-15,238.33,305.33,491.67,636.67,477.89000000000004,5
Cabbage,Ampara,2024-06-15,238.33,238.33,305.33,491.67,345.10999999999996,6
Cabbage,Ampara,2024-07-15,390.83,238.33,238.33,305.33,260.66333333333336,7
Cabbage,Ampara,2024-08-15,347.92,390.83,238.33,238.33,289.16333333333336,8
Cabbage,Ampara,2024-09-15,294.67,347.92,390.83,238.33,325.6933333333333,9
Cabbage,Ampara,2024-10-15,246.67,294.67,347.92,390.83,344.47333333333336,10
Cabbage,Ampara,2024-11-15,206.67,246.67,294.67,347.92,296.42,11
Cabbage,Ampara,2024-12-15,286.67,206.67,246.67,294.67,249.33666666666667,12
Cabbage,Ampara,2025-01-15,281.67,286.67,206.67,246.67,246.67,1
Cabbage,Ampara,2025-02-15,356.67,281.67,286.67,206.67,258.33666666666664,2
Cabbage,Ampara,2025-03-15,358.67,356.67,281.67,286.67,308.33666666666664,3
Cabbage,Ampara,2025-04-15,448.89,358.67,356.67,281.67,332.33666666666664,4
Cabbage,Ampara,2025-05-15,570.0,448.89,358.67,356.67,388.07666666666665,5
Cabbage,Ampara,2025-06-15,482.67,570.0,448.89,358.67,459.18666666666667,6
Cabbage,Ampara,2025-07-15,350.83,482.67,570.0,448.89,500.52,7
Cabbage,Ampara,2025-08-15,326.67,350.83,482.67,570.0,467.8333333333333,8
Cabbage,Ampara,2025-09-15,272.0,326.67,350.83,482.67,386.72333333333336,9
Cabbage,Anuradhapura,2023-09-15,207.0,270.0,303.2,366.0,313.06666666666666,9
Cabbage,Anuradhapura,2023-10-15,228.0,207.0,270.0,303.2,260.06666666666666,10
Cabbage,Anuradhapura,2023-11-15,322.0,228.0,207.0,270.0,235.0,11
Cabbage,Anuradhapura,2023-12-15,483.0,322.0,228.0,207.0,252.33333333333334,12
Cabbage,Anuradhapura,2024-01-15,660.8,483.0,322.0,228.0,344.3333333333333,1
Cabbage,Anuradhapura,2024-02-15,550.0,660.8,483.0,322.0,488.59999999999997,2
Cabbage,Anuradhapura,2024-03-15,493.0,550.0,660.8,483.0,564.6,3
Cabbage,Anuradhapura,2024-04-15,292.8,493.0,550.0,660.8,567.9333333333333,4
Cabbage,Anuradhapura,2024-05-15,226.0,292.8,493.0,550.0,445.26666666666665,5
Cabbage,Anuradhapura,2024-06-15,304.0,226.0,292.8,493.0,337.26666666666665,6
Cabbage,Anuradhapura,2024-07-15,376.0,304.0,226.0,292.8,274.26666666666665,7
Cabbage,Anuradhapura,2024-08-15,376.0,376.0,304.0,226.0,302.0,8
Cabbage,Anuradhapura,2024-09-15,328.0,376.0,376.0,304.0,352.0,9
Cabbage,Anuradhapura,2024-10-15,280.0,328.0,376.0,376.0,360.0,10
Cabbage,Anuradhapura,2024-11-15,234.0,280.0,328.0,376.0,328.0,11
Cabbage,Anuradhapura,2024-12-15,310.4,234.0,280.0,328.0,280.6666666666667,12
Cabbage,Anuradhapura,2025-01-15,292.0,310.4,234.0,280.0,274.8,1
Cabbage,Anuradhapura,2025-02-15,405.0,292.0,310.4,234.0,278.8,2
Cabbage,Anuradhapura,2025-03-15,409.6,405.0,292.0,310.4,335.8,3
Cabbage,Anuradhapura,2025-04-15,446.0,409.6,405.0,292.0,368.8666666666666,4
Cabbage,Anuradhapura,2025-05-15,545.0,446.0,409.6,405.0,420.2,5
Cabbage,Anuradhapura,2025-06-15,496.0,545.0,446.0,409.6,466.8666666666666,6
Cabbage,Anuradhapura,2025-07-15,383.0,496.0,545.0,446.0,495.6666666666667,7
Cabbage,Anuradhapura,2025-08-15,352.0,383.0,496.0,545.0,474.6666666666667,8
Cabbage,Anuradhapura,2025-09-15,304.8,352.0,383.0,496.0,410.3333333333333,9
Cabbage,Badulla,2023-09-15,181.0,232.0,294.4,308.0,278.1333333333333,9
Cabbage,Badulla,2023-10-15,184.8,181.0,232.0,294.4,235.79999999999998,10
Cabbage,Badulla,2023-11-15,300.0,184.8,181.0,232.0,199.26666666666665,11
Cabbage,Badulla,2023-12-15,448.0,300.0,184.8,181.0,221.9333333333333,12
Cabbage,Badulla,2024-01-15,649.0,448.0,300.0,184.8,310.93333333333334,1
Cabbage,Badulla,2024-02-15,556.42,649.0,448.0,300.0,465.6666666666667,2
Cabbage,Badulla,2024-03-15,460.0,556.42,649.0,448.0,551.14,3
Cabbage,Badulla,2024-04-15,237.8,460.0,556.42,649.0,555.14,4
Cabbage,Badulla,2024-05-15,221.0,237.8,460.0,556.42,418.0733333333333,5
Cabbage,Badulla,2024-06-15,283.75,221.0,237.8,460.0,306.26666666666665,6
Cabbage,Badulla,2024-07-15,354.5,283.75,221.0,237.8,247.51666666666665,7
Cabbage,Badulla,2024-08-15,325.0,354.5,283.75,221.0,286.4166666666667,8
Cabbage,Badulla,2024-09-15,272.5,325.0,354.5,283.75,321.0833333333333,9
Cabbage,Badulla,2024-10-15,220.0,272.5,325.0,354.5,317.3333333333333,10
Cabbage,Badulla,2024-11-15,185.5,220.0,272.5,325.0,272.5,11
Cabbage,Badulla,2024-12-15,267.2,185.5,220.0,272.5,226.0,12
Cabbage,Badulla,2025-01-15,250.0,267.2,185.5,220.0,224.23333333333335,1
Cabbage,Badulla,2025-02-15,320.0,250.0,267.2,185.5,234.23333333333335,2
Cabbage,Badulla,2025-03-15,286.25,320.0,250.0,267.2,279.06666666666666,3
Cabbage,Badulla,2025-04-15,373.75,286.25,320.0,250.0,285.4166666666667,4
